Fields,BoundingBox,X,Y,id,left,top,right,bottom
221,"[-93.1742215966988,44.9928387043251;-93.1741435966988,44.9928457043251]","[-93.1742215966988,-93.1741435966988,-93.1741435966988,-93.1742215966988,-93.1742215966988,NaN]","[44.9928457043251,44.9928457043251,44.9928387043251,44.9928387043251,44.9928457043251,NaN]",269,-93.17429194,44.99286936,-93.17421394,44.99286236
222,"[-93.1742231865857,44.9928315907618;-93.1741451865857,44.9928385907618]","[-93.1742231865857,-93.1741451865857,-93.1741451865857,-93.1742231865857,-93.1742231865857,NaN]","[44.9928385907618,44.9928385907618,44.9928315907618,44.9928315907618,44.9928385907618,NaN]",270,-93.17429194,44.99286236,-93.17421394,44.99285536
223,"[-93.1742204610654,44.9928245907618;-93.1741424610653,44.9928315907618]","[-93.1742204610654,-93.1741424610653,-93.1741424610653,-93.1742204610654,-93.1742204610654,NaN]","[44.9928315907618,44.9928315907618,44.9928245907618,44.9928245907618,44.9928315907618,NaN]",271,-93.17429194,44.99285536,-93.17421394,44.99284836
224,"[-93.1742184169251,44.9928174771985;-93.1741404169251,44.9928244771985]","[-93.1742184169251,-93.1741404169251,-93.1741404169251,-93.1742184169251,-93.1742184169251,NaN]","[44.9928244771985,44.9928244771985,44.9928174771985,44.9928174771985,44.9928244771985,NaN]",272,-93.17429194,44.99284836,-93.17421394,44.99284136
225,"[-93.1742248900359,44.9928109314518;-93.1741468900359,44.9928179314518]","[-93.1742248900359,-93.1741468900359,-93.1741468900359,-93.1742248900359,-93.1742248900359,NaN]","[44.9928179314518,44.9928179314518,44.9928109314518,44.9928109314518,44.9928179314518,NaN]",273,-93.17429194,44.99284136,-93.17421394,44.99283436
226,"[-93.1742237544024,44.9928039314518;-93.1741457544024,44.9928109314518]","[-93.1742237544024,-93.1741457544024,-93.1741457544024,-93.1742237544024,-93.1742237544024,NaN]","[44.9928109314518,44.9928109314518,44.9928039314518,44.9928039314518,44.9928109314518,NaN]",274,-93.17429194,44.99283436,-93.17421394,44.99282736
227,"[-93.1742197796853,44.9927969314518;-93.1741417796853,44.9928039314518]","[-93.1742197796853,-93.1741417796853,-93.1741417796853,-93.1742197796853,-93.1742197796853,NaN]","[44.9928039314518,44.9928039314518,44.9927969314518,44.9927969314518,44.9928039314518,NaN]",275,-93.17429194,44.99282736,-93.17421394,44.99282036
228,"[-93.1742187576151,44.9927900450152;-93.1741407576151,44.9927970450152]","[-93.1742187576151,-93.1741407576151,-93.1741407576151,-93.1742187576151,-93.1742187576151,NaN]","[44.9927970450152,44.9927970450152,44.9927900450152,44.9927900450152,44.9927970450152,NaN]",276,-93.17429194,44.99282036,-93.17421394,44.99281336
229,"[-93.1742238679657,44.9927830450152;-93.1741458679657,44.9927900450152]","[-93.1742238679657,-93.1741458679657,-93.1741458679657,-93.1742238679657,-93.1742238679657,NaN]","[44.9927900450152,44.9927900450152,44.9927830450152,44.9927830450152,44.9927900450152,NaN]",277,-93.17429194,44.99281336,-93.17421394,44.99280636
230,"[-93.1742238679657,44.9927760450152;-93.1741458679657,44.9927830450152]","[-93.1742238679657,-93.1741458679657,-93.1741458679657,-93.1742238679657,-93.1742238679657,NaN]","[44.9927830450152,44.9927830450152,44.9927760450152,44.9927760450152,44.9927830450152,NaN]",278,-93.17429194,44.99280636,-93.17421394,44.99279936
231,"[-93.1742214831355,44.9927692721419;-93.1741434831355,44.9927762721419]","[-93.1742214831355,-93.1741434831355,-93.1741434831355,-93.1742214831355,-93.1742214831355,NaN]","[44.9927762721419,44.9927762721419,44.9927692721419,44.9927692721419,44.9927762721419,NaN]",279,-93.17429194,44.99279936,-93.17421394,44.99279236
232,"[-93.1742211424454,44.9927620450152;-93.1741431424454,44.9927690450152]","[-93.1742211424454,-93.1741431424454,-93.1741431424454,-93.1742211424454,-93.1742211424454,NaN]","[44.9927690450152,44.9927690450152,44.9927620450152,44.9927620450152,44.9927690450152,NaN]",280,-93.17429194,44.99279236,-93.17421394,44.99278536
233,"[-93.1742229594590,44.9927551585785;-93.1741449594590,44.9927621585785]","[-93.1742229594590,-93.1741449594590,-93.1741449594590,-93.1742229594590,-93.1742229594590,NaN]","[44.9927621585785,44.9927621585785,44.9927551585785,44.9927551585785,44.9927621585785,NaN]",281,-93.17429194,44.99278536,-93.17421394,44.99277836
234,"[-93.1742239815291,44.9927481585785;-93.1741459815291,44.9927551585785]","[-93.1742239815291,-93.1741459815291,-93.1741459815291,-93.1742239815291,-93.1742239815291,NaN]","[44.9927551585785,44.9927551585785,44.9927481585785,44.9927481585785,44.9927551585785,NaN]",282,-93.17429194,44.99277836,-93.17421394,44.99277136
235,"[-93.1742201203753,44.9927413857052;-93.1741421203753,44.9927483857052]","[-93.1742201203753,-93.1741421203753,-93.1741421203753,-93.1742201203753,-93.1742201203753,NaN]","[44.9927483857052,44.9927483857052,44.9927413857052,44.9927413857052,44.9927483857052,NaN]",283,-93.17429194,44.99277136,-93.17421394,44.99276436
236,"[-93.1742189847418,44.9927346128319;-93.1741409847418,44.9927416128319]","[-93.1742189847418,-93.1741409847418,-93.1741409847418,-93.1742189847418,-93.1742189847418,NaN]","[44.9927416128319,44.9927416128319,44.9927346128319,44.9927346128319,44.9927416128319,NaN]",284,-93.17429194,44.99276436,-93.17421394,44.99275736
237,"[-93.1742228458956,44.9927270450152;-93.1741448458956,44.9927340450152]","[-93.1742228458956,-93.1741448458956,-93.1741448458956,-93.1742228458956,-93.1742228458956,NaN]","[44.9927340450152,44.9927340450152,44.9927270450152,44.9927270450152,44.9927340450152,NaN]",285,-93.17429194,44.99275736,-93.17421394,44.99275036
238,"[-93.1742235272757,44.9927194771985;-93.1741455272757,44.9927264771985]","[-93.1742235272757,-93.1741455272757,-93.1741455272757,-93.1742235272757,-93.1742235272757,NaN]","[44.9927264771985,44.9927264771985,44.9927194771985,44.9927194771985,44.9927264771985,NaN]",286,-93.17429194,44.99275036,-93.17421394,44.99274336
239,"[-93.1742226187689,44.9927124771985;-93.1741446187689,44.9927194771985]","[-93.1742226187689,-93.1741446187689,-93.1741446187689,-93.1742226187689,-93.1742226187689,NaN]","[44.9927194771985,44.9927194771985,44.9927124771985,44.9927124771985,44.9927194771985,NaN]",287,-93.17429194,44.99274336,-93.17421394,44.99273636
240,"[-93.1742227323323,44.9927054771985;-93.1741447323323,44.9927124771985]","[-93.1742227323323,-93.1741447323323,-93.1741447323323,-93.1742227323323,-93.1742227323323,NaN]","[44.9927124771985,44.9927124771985,44.9927054771985,44.9927054771985,44.9927124771985,NaN]",288,-93.17429194,44.99273636,-93.17421394,44.99272936
241,"[-93.1741510918797,44.9930310702981;-93.1740730918797,44.9930380702981]","[-93.1741510918797,-93.1740730918797,-93.1740730918797,-93.1741510918797,-93.1741510918797,NaN]","[44.9930380702981,44.9930380702981,44.9930310702981,44.9930310702981,44.9930380702981,NaN]",301,-93.17421394,44.99306536,-93.17413594,44.99305836
242,"[-93.1741488206127,44.9930241838614;-93.1740708206127,44.9930311838614]","[-93.1741488206127,-93.1740708206127,-93.1740708206127,-93.1741488206127,-93.1741488206127,NaN]","[44.9930311838614,44.9930311838614,44.9930241838614,44.9930241838614,44.9930311838614,NaN]",302,-93.17421394,44.99305836,-93.17413594,44.99305136
243,"[-93.1741468900358,44.9930174109881;-93.1740688900358,44.9930244109881]","[-93.1741468900358,-93.1740688900358,-93.1740688900358,-93.1741468900358,-93.1741468900358,NaN]","[44.9930244109881,44.9930244109881,44.9930174109881,44.9930174109881,44.9930244109881,NaN]",303,-93.17421394,44.99305136,-93.17413594,44.99304436
244,"[-93.1741453001490,44.9930105245515;-93.1740673001490,44.9930175245515]","[-93.1741453001490,-93.1740673001490,-93.1740673001490,-93.1741453001490,-93.1741453001490,NaN]","[44.9930175245515,44.9930175245515,44.9930105245515,44.9930105245515,44.9930175245515,NaN]",304,-93.17421394,44.99304436,-93.17413594,44.99303736
245,"[-93.1741465493458,44.9930038652415;-93.1740685493458,44.9930108652415]","[-93.1741465493458,-93.1740685493458,-93.1740685493458,-93.1741465493458,-93.1741465493458,NaN]","[44.9930108652415,44.9930108652415,44.9930038652415,44.9930038652415,44.9930108652415,NaN]",305,-93.17421394,44.99303736,-93.17413594,44.99303036
246,"[-93.1741464357825,44.9929969788049;-93.1740684357825,44.9930039788048]","[-93.1741464357825,-93.1740684357825,-93.1740684357825,-93.1741464357825,-93.1741464357825,NaN]","[44.9930039788048,44.9930039788048,44.9929969788049,44.9929969788049,44.9930039788048,NaN]",306,-93.17421394,44.99303036,-93.17413594,44.99302336
247,"[-93.1741453001490,44.9929897516781;-93.1740673001490,44.9929967516781]","[-93.1741453001490,-93.1740673001490,-93.1740673001490,-93.1741453001490,-93.1741453001490,NaN]","[44.9929967516781,44.9929967516781,44.9929897516781,44.9929897516781,44.9929967516781,NaN]",307,-93.17421394,44.99302336,-93.17413594,44.99301636
248,"[-93.1741442780789,44.9929833194949;-93.1740662780789,44.9929903194949]","[-93.1741442780789,-93.1740662780789,-93.1740662780789,-93.1741442780789,-93.1741442780789,NaN]","[44.9929903194949,44.9929903194949,44.9929833194949,44.9929833194949,44.9929903194949,NaN]",308,-93.17421394,44.99301636,-93.17413594,44.99300936
249,"[-93.1741455272757,44.9929760923682;-93.1740675272757,44.9929830923682]","[-93.1741455272757,-93.1740675272757,-93.1740675272757,-93.1741455272757,-93.1741455272757,NaN]","[44.9929830923682,44.9929830923682,44.9929760923682,44.9929760923682,44.9929830923682,NaN]",309,-93.17421394,44.99300936,-93.17413594,44.99300236
250,"[-93.1741463222191,44.9929692059315;-93.1740683222191,44.9929762059315]","[-93.1741463222191,-93.1740683222191,-93.1740683222191,-93.1741463222191,-93.1741463222191,NaN]","[44.9929762059315,44.9929762059315,44.9929692059315,44.9929692059315,44.9929762059315,NaN]",310,-93.17421394,44.99300236,-93.17413594,44.99299536
251,"[-93.1741456408390,44.9929624330582;-93.1740676408390,44.9929694330582]","[-93.1741456408390,-93.1740676408390,-93.1740676408390,-93.1741456408390,-93.1741456408390,NaN]","[44.9929694330582,44.9929694330582,44.9929624330582,44.9929624330582,44.9929694330582,NaN]",311,-93.17421394,44.99299536,-93.17413594,44.99298836
252,"[-93.1741449594590,44.9929555466216;-93.1740669594590,44.9929625466216]","[-93.1741449594590,-93.1740669594590,-93.1740669594590,-93.1741449594590,-93.1741449594590,NaN]","[44.9929625466216,44.9929625466216,44.9929555466216,44.9929555466216,44.9929625466216,NaN]",312,-93.17421394,44.99298836,-93.17413594,44.99298136
253,"[-93.1741453001490,44.9929482059315;-93.1740673001490,44.9929552059315]","[-93.1741453001490,-93.1740673001490,-93.1740673001490,-93.1741453001490,-93.1741453001490,NaN]","[44.9929552059315,44.9929552059315,44.9929482059315,44.9929482059315,44.9929552059315,NaN]",313,-93.17421394,44.99298136,-93.17413594,44.99297436
254,"[-93.1741447323323,44.9929414330582;-93.1740667323323,44.9929484330582]","[-93.1741447323323,-93.1740667323323,-93.1740667323323,-93.1741447323323,-93.1741447323323,NaN]","[44.9929484330582,44.9929484330582,44.9929414330582,44.9929414330582,44.9929484330582,NaN]",314,-93.17421394,44.99297436,-93.17413594,44.99296736
255,"[-93.1741435966988,44.9929350008750;-93.1740655966988,44.9929420008750]","[-93.1741435966988,-93.1740655966988,-93.1740655966988,-93.1741435966988,-93.1741435966988,NaN]","[44.9929420008750,44.9929420008750,44.9929350008750,44.9929350008750,44.9929420008750,NaN]",315,-93.17421394,44.99296736,-93.17413594,44.99296036
256,"[-93.1741429153187,44.9929283415650;-93.1740649153187,44.9929353415650]","[-93.1741429153187,-93.1740649153187,-93.1740649153187,-93.1741429153187,-93.1741429153187,NaN]","[44.9929353415650,44.9929353415650,44.9929283415650,44.9929283415650,44.9929353415650,NaN]",316,-93.17421394,44.99296036,-93.17413594,44.99295336
257,"[-93.1741464357825,44.9929217958184;-93.1740684357825,44.9929287958184]","[-93.1741464357825,-93.1740684357825,-93.1740684357825,-93.1741464357825,-93.1741464357825,NaN]","[44.9929287958184,44.9929287958184,44.9929217958184,44.9929217958184,44.9929287958184,NaN]",317,-93.17421394,44.99295336,-93.17413594,44.99294636
258,"[-93.1741471171625,44.9929146822550;-93.1740691171625,44.9929216822550]","[-93.1741471171625,-93.1740691171625,-93.1740691171625,-93.1741471171625,-93.1741471171625,NaN]","[44.9929216822550,44.9929216822550,44.9929146822550,44.9929146822550,44.9929216822550,NaN]",318,-93.17421394,44.99294636,-93.17413594,44.99293936
259,"[-93.1741431424454,44.9929079093817;-93.1740651424454,44.9929149093817]","[-93.1741431424454,-93.1740651424454,-93.1740651424454,-93.1741431424454,-93.1741431424454,NaN]","[44.9929149093817,44.9929149093817,44.9929079093817,44.9929079093817,44.9929149093817,NaN]",319,-93.17421394,44.99293936,-93.17413594,44.99293236
260,"[-93.1741423475020,44.9929010229451;-93.1740643475020,44.9929080229451]","[-93.1741423475020,-93.1740643475020,-93.1740643475020,-93.1741423475020,-93.1741423475020,NaN]","[44.9929080229451,44.9929080229451,44.9929010229451,44.9929010229451,44.9929080229451,NaN]",320,-93.17421394,44.99293236,-93.17413594,44.99292536
261,"[-93.1741474578526,44.9928941365084;-93.1740694578526,44.9929011365084]","[-93.1741474578526,-93.1740694578526,-93.1740694578526,-93.1741474578526,-93.1741474578526,NaN]","[44.9929011365084,44.9929011365084,44.9928941365084,44.9928941365084,44.9929011365084,NaN]",321,-93.17421394,44.99292536,-93.17413594,44.99291836
262,"[-93.1741474578526,44.9928873636351;-93.1740694578526,44.9928943636351]","[-93.1741474578526,-93.1740694578526,-93.1740694578526,-93.1741474578526,-93.1741474578526,NaN]","[44.9928943636351,44.9928943636351,44.9928873636351,44.9928873636351,44.9928943636351,NaN]",322,-93.17421394,44.99291836,-93.17413594,44.99291136
263,"[-93.1741475714159,44.9928804771985;-93.1740695714159,44.9928874771985]","[-93.1741475714159,-93.1740695714159,-93.1740695714159,-93.1741475714159,-93.1741475714159,NaN]","[44.9928874771985,44.9928874771985,44.9928804771985,44.9928804771985,44.9928874771985,NaN]",323,-93.17421394,44.99291136,-93.17413594,44.99290436
264,"[-93.1741471171626,44.9928738178885;-93.1740691171626,44.9928808178885]","[-93.1741471171626,-93.1740691171626,-93.1740691171626,-93.1741471171626,-93.1741471171626,NaN]","[44.9928808178885,44.9928808178885,44.9928738178885,44.9928738178885,44.9928808178885,NaN]",324,-93.17421394,44.99290436,-93.17413594,44.99289736
265,"[-93.1741475714159,44.9928663636351;-93.1740695714159,44.9928733636351]","[-93.1741475714159,-93.1740695714159,-93.1740695714159,-93.1741475714159,-93.1741475714159,NaN]","[44.9928733636351,44.9928733636351,44.9928663636351,44.9928663636351,44.9928733636351,NaN]",325,-93.17421394,44.99289736,-93.17413594,44.99289036
266,"[-93.1741473442892,44.9928590229451;-93.1740693442892,44.9928660229451]","[-93.1741473442892,-93.1740693442892,-93.1740693442892,-93.1741473442892,-93.1741473442892,NaN]","[44.9928660229451,44.9928660229451,44.9928590229451,44.9928590229451,44.9928660229451,NaN]",326,-93.17421394,44.99289036,-93.17413594,44.99288336
267,"[-93.1741457544024,44.9928524771985;-93.1740677544024,44.9928594771985]","[-93.1741457544024,-93.1740677544024,-93.1740677544024,-93.1741457544024,-93.1741457544024,NaN]","[44.9928594771985,44.9928594771985,44.9928524771985,44.9928524771985,44.9928594771985,NaN]",327,-93.17421394,44.99288336,-93.17413594,44.99287636
268,"[-93.1741424610653,44.9928453636351;-93.1740644610653,44.9928523636351]","[-93.1741424610653,-93.1740644610653,-93.1740644610653,-93.1741424610653,-93.1741424610653,NaN]","[44.9928523636351,44.9928523636351,44.9928453636351,44.9928453636351,44.9928523636351,NaN]",328,-93.17421394,44.99287636,-93.17413594,44.99286936
269,"[-93.1741487070494,44.9928385907618;-93.1740707070494,44.9928455907618]","[-93.1741487070494,-93.1740707070494,-93.1740707070494,-93.1741487070494,-93.1741487070494,NaN]","[44.9928455907618,44.9928455907618,44.9928385907618,44.9928385907618,44.9928455907618,NaN]",329,-93.17421394,44.99286936,-93.17413594,44.99286236
270,"[-93.1741482527960,44.9928314771985;-93.1740702527960,44.9928384771985]","[-93.1741482527960,-93.1740702527960,-93.1740702527960,-93.1741482527960,-93.1741482527960,NaN]","[44.9928384771985,44.9928384771985,44.9928314771985,44.9928314771985,44.9928384771985,NaN]",330,-93.17421394,44.99286236,-93.17413594,44.99285536
271,"[-93.1741458679657,44.9928244771985;-93.1740678679657,44.9928314771985]","[-93.1741458679657,-93.1740678679657,-93.1740678679657,-93.1741458679657,-93.1741458679657,NaN]","[44.9928314771985,44.9928314771985,44.9928244771985,44.9928244771985,44.9928314771985,NaN]",331,-93.17421394,44.99285536,-93.17413594,44.99284836
272,"[-93.1741430288821,44.9928175907618;-93.1740650288821,44.9928245907618]","[-93.1741430288821,-93.1740650288821,-93.1740650288821,-93.1741430288821,-93.1741430288821,NaN]","[44.9928245907618,44.9928245907618,44.9928175907618,44.9928175907618,44.9928245907618,NaN]",332,-93.17421394,44.99284836,-93.17413594,44.99284136
273,"[-93.1741487070494,44.9928109314518;-93.1740707070494,44.9928179314518]","[-93.1741487070494,-93.1740707070494,-93.1740707070494,-93.1741487070494,-93.1741487070494,NaN]","[44.9928179314518,44.9928179314518,44.9928109314518,44.9928109314518,44.9928179314518,NaN]",333,-93.17421394,44.99284136,-93.17413594,44.99283436
274,"[-93.1741482527960,44.9928038178885;-93.1740702527960,44.9928108178885]","[-93.1741482527960,-93.1740702527960,-93.1740702527960,-93.1741482527960,-93.1741482527960,NaN]","[44.9928108178885,44.9928108178885,44.9928038178885,44.9928038178885,44.9928108178885,NaN]",334,-93.17421394,44.99283436,-93.17413594,44.99282736
275,"[-93.1741438238255,44.9927967043251;-93.1740658238255,44.9928037043251]","[-93.1741438238255,-93.1740658238255,-93.1740658238255,-93.1741438238255,-93.1741438238255,NaN]","[44.9928037043251,44.9928037043251,44.9927967043251,44.9927967043251,44.9928037043251,NaN]",335,-93.17421394,44.99282736,-93.17413594,44.99282036
276,"[-93.1741445052056,44.9927900450152;-93.1740665052056,44.9927970450152]","[-93.1741445052056,-93.1740665052056,-93.1740665052056,-93.1741445052056,-93.1741445052056,NaN]","[44.9927970450152,44.9927970450152,44.9927900450152,44.9927900450152,44.9927970450152,NaN]",336,-93.17421394,44.99282036,-93.17413594,44.99281336
277,"[-93.1741490477394,44.9927831585785;-93.1740710477394,44.9927901585785]","[-93.1741490477394,-93.1740710477394,-93.1740710477394,-93.1741490477394,-93.1741490477394,NaN]","[44.9927901585785,44.9927901585785,44.9927831585785,44.9927831585785,44.9927901585785,NaN]",337,-93.17421394,44.99281336,-93.17413594,44.99280636
278,"[-93.1741492748661,44.9927764992686;-93.1740712748661,44.9927834992686]","[-93.1741492748661,-93.1740712748661,-93.1740712748661,-93.1741492748661,-93.1741492748661,NaN]","[44.9927834992686,44.9927834992686,44.9927764992686,44.9927764992686,44.9927834992686,NaN]",338,-93.17421394,44.99280636,-93.17413594,44.99279936
279,"[-93.1741466629092,44.9927691585785;-93.1740686629092,44.9927761585785]","[-93.1741466629092,-93.1740686629092,-93.1740686629092,-93.1741466629092,-93.1741466629092,NaN]","[44.9927761585785,44.9927761585785,44.9927691585785,44.9927691585785,44.9927761585785,NaN]",339,-93.17421394,44.99279936,-93.17413594,44.99279236
280,"[-93.1741463222191,44.9927623857052;-93.1740683222191,44.9927693857052]","[-93.1741463222191,-93.1740683222191,-93.1740683222191,-93.1741463222191,-93.1741463222191,NaN]","[44.9927693857052,44.9927693857052,44.9927623857052,44.9927623857052,44.9927693857052,NaN]",340,-93.17421394,44.99279236,-93.17413594,44.99278536
281,"[-93.1741476849793,44.9927550450152;-93.1740696849793,44.9927620450152]","[-93.1741476849793,-93.1740696849793,-93.1740696849793,-93.1741476849793,-93.1741476849793,NaN]","[44.9927620450152,44.9927620450152,44.9927550450152,44.9927550450152,44.9927620450152,NaN]",341,-93.17421394,44.99278536,-93.17413594,44.99277836
282,"[-93.1741471171626,44.9927480450152;-93.1740691171626,44.9927550450152]","[-93.1741471171626,-93.1740691171626,-93.1740691171626,-93.1741471171626,-93.1741471171626,NaN]","[44.9927550450152,44.9927550450152,44.9927480450152,44.9927480450152,44.9927550450152,NaN]",342,-93.17421394,44.99277836,-93.17413594,44.99277136
283,"[-93.1741447323323,44.9927413857052;-93.1740667323323,44.9927483857052]","[-93.1741447323323,-93.1740667323323,-93.1740667323323,-93.1741447323323,-93.1741447323323,NaN]","[44.9927483857052,44.9927483857052,44.9927413857052,44.9927413857052,44.9927483857052,NaN]",343,-93.17421394,44.99277136,-93.17413594,44.99276436
284,"[-93.1741431424454,44.9927344992686;-93.1740651424454,44.9927414992686]","[-93.1741431424454,-93.1740651424454,-93.1740651424454,-93.1741431424454,-93.1741431424454,NaN]","[44.9927414992686,44.9927414992686,44.9927344992686,44.9927344992686,44.9927414992686,NaN]",344,-93.17421394,44.99276436,-93.17413594,44.99275736
285,"[-93.1741465493458,44.9927273857052;-93.1740685493458,44.9927343857052]","[-93.1741465493458,-93.1740685493458,-93.1740685493458,-93.1741465493458,-93.1741465493458,NaN]","[44.9927343857052,44.9927343857052,44.9927273857052,44.9927273857052,44.9927343857052,NaN]",345,-93.17421394,44.99275736,-93.17413594,44.99275036
286,"[-93.1741473442892,44.9927200450152;-93.1740693442892,44.9927270450152]","[-93.1741473442892,-93.1740693442892,-93.1740693442892,-93.1741473442892,-93.1741473442892,NaN]","[44.9927270450152,44.9927270450152,44.9927200450152,44.9927200450152,44.9927270450152,NaN]",346,-93.17421394,44.99275036,-93.17413594,44.99274336
287,"[-93.1741479121060,44.9927130450152;-93.1740699121060,44.9927200450152]","[-93.1741479121060,-93.1740699121060,-93.1740699121060,-93.1741479121060,-93.1741479121060,NaN]","[44.9927200450152,44.9927200450152,44.9927130450152,44.9927130450152,44.9927200450152,NaN]",347,-93.17421394,44.99274336,-93.17413594,44.99273636
288,"[-93.1741479121060,44.9927058178885;-93.1740699121060,44.9927128178885]","[-93.1741479121060,-93.1740699121060,-93.1740699121060,-93.1741479121060,-93.1741479121060,NaN]","[44.9927128178885,44.9927128178885,44.9927058178885,44.9927058178885,44.9927128178885,NaN]",348,-93.17421394,44.99273636,-93.17413594,44.99272936
289,"[-93.1740738868231,44.9930309567347;-93.1739958868231,44.9930379567347]","[-93.1740738868231,-93.1739958868231,-93.1739958868231,-93.1740738868231,-93.1740738868231,NaN]","[44.9930379567347,44.9930379567347,44.9930309567347,44.9930309567347,44.9930379567347,NaN]",361,-93.17413594,44.99306536,-93.17405794,44.99305836
290,"[-93.1740733190064,44.9930242974248;-93.1739953190064,44.9930312974248]","[-93.1740733190064,-93.1739953190064,-93.1739953190064,-93.1740733190064,-93.1740733190064,NaN]","[44.9930312974248,44.9930312974248,44.9930242974248,44.9930242974248,44.9930312974248,NaN]",362,-93.17413594,44.99305836,-93.17405794,44.99305136
291,"[-93.1740721833729,44.9930175245515;-93.1739941833729,44.9930245245515]","[-93.1740721833729,-93.1739941833729,-93.1739941833729,-93.1740721833729,-93.1740721833729,NaN]","[44.9930245245515,44.9930245245515,44.9930175245515,44.9930175245515,44.9930245245515,NaN]",363,-93.17413594,44.99305136,-93.17405794,44.99304436
292,"[-93.1740703663594,44.9930104109881;-93.1739923663593,44.9930174109881]","[-93.1740703663594,-93.1739923663593,-93.1739923663593,-93.1740703663594,-93.1740703663594,NaN]","[44.9930174109881,44.9930174109881,44.9930104109881,44.9930104109881,44.9930174109881,NaN]",364,-93.17413594,44.99304436,-93.17405794,44.99303736
293,"[-93.1740718426829,44.9930036381148;-93.1739938426829,44.9930106381148]","[-93.1740718426829,-93.1739938426829,-93.1739938426829,-93.1740718426829,-93.1740718426829,NaN]","[44.9930106381148,44.9930106381148,44.9930036381148,44.9930036381148,44.9930106381148,NaN]",365,-93.17413594,44.99303736,-93.17405794,44.99303036
294,"[-93.1740712748661,44.9929967516782;-93.1739932748661,44.9930037516781]","[-93.1740712748661,-93.1739932748661,-93.1739932748661,-93.1740712748661,-93.1740712748661,NaN]","[44.9930037516781,44.9930037516781,44.9929967516782,44.9929967516782,44.9930037516781,NaN]",366,-93.17413594,44.99303036,-93.17405794,44.99302336
295,"[-93.1740707070494,44.9929899788048;-93.1739927070494,44.9929969788048]","[-93.1740707070494,-93.1739927070494,-93.1739927070494,-93.1740707070494,-93.1740707070494,NaN]","[44.9929969788048,44.9929969788048,44.9929899788048,44.9929899788048,44.9929969788048,NaN]",367,-93.17413594,44.99302336,-93.17405794,44.99301636
296,"[-93.1740701392327,44.9929830923682;-93.1739921392327,44.9929900923682]","[-93.1740701392327,-93.1739921392327,-93.1739921392327,-93.1740701392327,-93.1740701392327,NaN]","[44.9929900923682,44.9929900923682,44.9929830923682,44.9929830923682,44.9929900923682,NaN]",368,-93.17413594,44.99301636,-93.17405794,44.99300936
297,"[-93.1740708206127,44.9929762059315;-93.1739928206127,44.9929832059315]","[-93.1740708206127,-93.1739928206127,-93.1739928206127,-93.1740708206127,-93.1740708206127,NaN]","[44.9929832059315,44.9929832059315,44.9929762059315,44.9929762059315,44.9929832059315,NaN]",369,-93.17413594,44.99300936,-93.17405794,44.99300236
298,"[-93.1740730918797,44.9929693194949;-93.1739950918797,44.9929763194949]","[-93.1740730918797,-93.1739950918797,-93.1739950918797,-93.1740730918797,-93.1740730918797,NaN]","[44.9929763194949,44.9929763194949,44.9929693194949,44.9929693194949,44.9929763194949,NaN]",370,-93.17413594,44.99300236,-93.17405794,44.99299536
299,"[-93.1740708206127,44.9929622059315;-93.1739928206127,44.9929692059315]","[-93.1740708206127,-93.1739928206127,-93.1739928206127,-93.1740708206127,-93.1740708206127,NaN]","[44.9929692059315,44.9929692059315,44.9929622059315,44.9929622059315,44.9929692059315,NaN]",371,-93.17413594,44.99299536,-93.17405794,44.99298836
300,"[-93.1740694578526,44.9929554330582;-93.1739914578526,44.9929624330582]","[-93.1740694578526,-93.1739914578526,-93.1739914578526,-93.1740694578526,-93.1740694578526,NaN]","[44.9929624330582,44.9929624330582,44.9929554330582,44.9929554330582,44.9929624330582,NaN]",372,-93.17413594,44.99298836,-93.17405794,44.99298136
301,"[-93.1740695714159,44.9929480923682;-93.1739915714159,44.9929550923682]","[-93.1740695714159,-93.1739915714159,-93.1739915714159,-93.1740695714159,-93.1740695714159,NaN]","[44.9929550923682,44.9929550923682,44.9929480923682,44.9929480923682,44.9929550923682,NaN]",373,-93.17413594,44.99298136,-93.17405794,44.99297436
302,"[-93.1740695714159,44.9929412059315;-93.1739915714159,44.9929482059315]","[-93.1740695714159,-93.1739915714159,-93.1739915714159,-93.1740695714159,-93.1740695714159,NaN]","[44.9929482059315,44.9929482059315,44.9929412059315,44.9929412059315,44.9929482059315,NaN]",374,-93.17413594,44.99297436,-93.17405794,44.99296736
303,"[-93.1740694578526,44.9929347737483;-93.1739914578526,44.9929417737483]","[-93.1740694578526,-93.1739914578526,-93.1739914578526,-93.1740694578526,-93.1740694578526,NaN]","[44.9929417737483,44.9929417737483,44.9929347737483,44.9929347737483,44.9929417737483,NaN]",375,-93.17413594,44.99296736,-93.17405794,44.99296036
304,"[-93.1740686629092,44.9929280008750;-93.1739906629092,44.9929350008750]","[-93.1740686629092,-93.1739906629092,-93.1739906629092,-93.1740686629092,-93.1740686629092,NaN]","[44.9929350008750,44.9929350008750,44.9929280008750,44.9929280008750,44.9929350008750,NaN]",376,-93.17413594,44.99296036,-93.17405794,44.99295336
305,"[-93.1740716155561,44.9929213415650;-93.1739936155561,44.9929283415650]","[-93.1740716155561,-93.1739936155561,-93.1739936155561,-93.1740716155561,-93.1740716155561,NaN]","[44.9929283415650,44.9929283415650,44.9929213415650,44.9929213415650,44.9929283415650,NaN]",377,-93.17413594,44.99295336,-93.17405794,44.99294636
