Fields,BoundingBox,X,Y,id,left,top,right,bottom
290,"[-93.1749858614932,44.9930206914554;-93.1749108614932,44.9930266914554]","[-93.1749858614932,-93.1749108614932,-93.1749108614932,-93.1749858614932,-93.1749858614932,NaN]","[44.9930266914554,44.9930266914554,44.9930206914554,44.9930206914554,44.9930266914554,NaN]",380,-93.17507654,44.99304067,-93.17500154,44.99303467
291,"[-93.1749852366050,44.9930140665672;-93.1749102366050,44.9930200665672]","[-93.1749852366050,-93.1749102366050,-93.1749102366050,-93.1749852366050,-93.1749852366050,NaN]","[44.9930200665672,44.9930200665672,44.9930140665672,44.9930140665672,44.9930200665672,NaN]",381,-93.17507654,44.99303467,-93.17500154,44.99302867
292,"[-93.1749852366050,44.9930072333831;-93.1749102366050,44.9930132333831]","[-93.1749852366050,-93.1749102366050,-93.1749102366050,-93.1749852366050,-93.1749852366050,NaN]","[44.9930132333831,44.9930132333831,44.9930072333831,44.9930072333831,44.9930132333831,NaN]",382,-93.17507654,44.99302867,-93.17500154,44.99302267
293,"[-93.1749866946773,44.9930001919029;-93.1749116946773,44.9930061919029]","[-93.1749866946773,-93.1749116946773,-93.1749116946773,-93.1749866946773,-93.1749866946773,NaN]","[44.9930061919029,44.9930061919029,44.9930001919029,44.9930001919029,44.9930061919029,NaN]",383,-93.17507654,44.99302267,-93.17500154,44.99301667
294,"[-93.1749875278615,44.9929929421266;-93.1749125278615,44.9929989421266]","[-93.1749875278615,-93.1749125278615,-93.1749125278615,-93.1749875278615,-93.1749875278615,NaN]","[44.9929989421266,44.9929989421266,44.9929929421266,44.9929929421266,44.9929989421266,NaN]",384,-93.17507654,44.99301667,-93.17500154,44.99301067
295,"[-93.1749866946773,44.9929863172385;-93.1749116946773,44.9929923172385]","[-93.1749866946773,-93.1749116946773,-93.1749116946773,-93.1749866946773,-93.1749866946773,NaN]","[44.9929923172385,44.9929923172385,44.9929863172385,44.9929863172385,44.9929923172385,NaN]",385,-93.17507654,44.99301067,-93.17500154,44.99300467
296,"[-93.1749860697892,44.9929799006464;-93.1749110697892,44.9929859006464]","[-93.1749860697892,-93.1749110697892,-93.1749110697892,-93.1749860697892,-93.1749860697892,NaN]","[44.9929859006464,44.9929859006464,44.9929799006464,44.9929799006464,44.9929859006464,NaN]",386,-93.17507654,44.99300467,-93.17500154,44.99299867
297,"[-93.1749866946773,44.9929730674623;-93.1749116946773,44.9929790674623]","[-93.1749866946773,-93.1749116946773,-93.1749116946773,-93.1749866946773,-93.1749866946773,NaN]","[44.9929790674623,44.9929790674623,44.9929730674623,44.9929730674623,44.9929790674623,NaN]",387,-93.17507654,44.99299867,-93.17500154,44.99299267
298,"[-93.1749864863813,44.9929664425741;-93.1749114863813,44.9929724425741]","[-93.1749864863813,-93.1749114863813,-93.1749114863813,-93.1749864863813,-93.1749864863813,NaN]","[44.9929724425741,44.9929724425741,44.9929664425741,44.9929664425741,44.9929724425741,NaN]",388,-93.17507654,44.99299267,-93.17500154,44.99298667
299,"[-93.1749862780852,44.9929589845019;-93.1749112780852,44.9929649845018]","[-93.1749862780852,-93.1749112780852,-93.1749112780852,-93.1749862780852,-93.1749862780852,NaN]","[44.9929649845018,44.9929649845018,44.9929589845019,44.9929589845019,44.9929649845018,NaN]",389,-93.17507654,44.99298667,-93.17500154,44.99298067
300,"[-93.1749871112694,44.9929517347256;-93.1749121112694,44.9929577347256]","[-93.1749871112694,-93.1749121112694,-93.1749121112694,-93.1749871112694,-93.1749871112694,NaN]","[44.9929577347256,44.9929577347256,44.9929517347256,44.9929517347256,44.9929577347256,NaN]",390,-93.17507654,44.99298067,-93.17500154,44.99297467
301,"[-93.1749877361575,44.9929444849494;-93.1749127361575,44.9929504849494]","[-93.1749877361575,-93.1749127361575,-93.1749127361575,-93.1749877361575,-93.1749877361575,NaN]","[44.9929504849494,44.9929504849494,44.9929444849494,44.9929444849494,44.9929504849494,NaN]",391,-93.17507654,44.99297467,-93.17500154,44.99296867
302,"[-93.1749869029733,44.9929374434691;-93.1749119029734,44.9929434434691]","[-93.1749869029733,-93.1749119029734,-93.1749119029734,-93.1749869029733,-93.1749869029733,NaN]","[44.9929434434691,44.9929434434691,44.9929374434691,44.9929374434691,44.9929434434691,NaN]",392,-93.17507654,44.99296867,-93.17500154,44.99296267
303,"[-93.1749860697892,44.9929306102850;-93.1749110697892,44.9929366102850]","[-93.1749860697892,-93.1749110697892,-93.1749110697892,-93.1749860697892,-93.1749860697892,NaN]","[44.9929366102850,44.9929366102850,44.9929306102850,44.9929306102850,44.9929366102850,NaN]",393,-93.17507654,44.99296267,-93.17500154,44.99295667
304,"[-93.1749850283090,44.9929235688048;-93.1749100283090,44.9929295688048]","[-93.1749850283090,-93.1749100283090,-93.1749100283090,-93.1749850283090,-93.1749850283090,NaN]","[44.9929295688048,44.9929295688048,44.9929235688048,44.9929235688048,44.9929295688048,NaN]",394,-93.17507654,44.99295667,-93.17500154,44.99295067
305,"[-93.1749879444536,44.9929175688048;-93.1749129444536,44.9929235688048]","[-93.1749879444536,-93.1749129444536,-93.1749129444536,-93.1749879444536,-93.1749879444536,NaN]","[44.9929235688048,44.9929235688048,44.9929175688048,44.9929175688048,44.9929235688048,NaN]",395,-93.17507654,44.99295067,-93.17500154,44.99294467
306,"[-93.1749871112694,44.9929101107325;-93.1749121112694,44.9929161107325]","[-93.1749871112694,-93.1749121112694,-93.1749121112694,-93.1749871112694,-93.1749871112694,NaN]","[44.9929161107325,44.9929161107325,44.9929101107325,44.9929101107325,44.9929161107325,NaN]",396,-93.17507654,44.99294467,-93.17500154,44.99293867
307,"[-93.1749848200129,44.9929034858444;-93.1749098200129,44.9929094858444]","[-93.1749848200129,-93.1749098200129,-93.1749098200129,-93.1749848200129,-93.1749848200129,NaN]","[44.9929094858444,44.9929094858444,44.9929034858444,44.9929034858444,44.9929094858444,NaN]",397,-93.17507654,44.99293867,-93.17500154,44.99293267
308,"[-93.1749862780852,44.9928968609562;-93.1749112780852,44.9929028609562]","[-93.1749862780852,-93.1749112780852,-93.1749112780852,-93.1749862780852,-93.1749862780852,NaN]","[44.9929028609562,44.9929028609562,44.9928968609562,44.9928968609562,44.9929028609562,NaN]",398,-93.17507654,44.99293267,-93.17500154,44.99292667
309,"[-93.1749864863813,44.9928898194760;-93.1749114863813,44.9928958194760]","[-93.1749864863813,-93.1749114863813,-93.1749114863813,-93.1749864863813,-93.1749864863813,NaN]","[44.9928958194760,44.9928958194760,44.9928898194760,44.9928898194760,44.9928958194760,NaN]",399,-93.17507654,44.99292667,-93.17500154,44.99292067
310,"[-93.1749877361575,44.9928831945879;-93.1749127361575,44.9928891945879]","[-93.1749877361575,-93.1749127361575,-93.1749127361575,-93.1749877361575,-93.1749877361575,NaN]","[44.9928891945879,44.9928891945879,44.9928831945879,44.9928831945879,44.9928891945879,NaN]",400,-93.17507654,44.99292067,-93.17500154,44.99291467
311,"[-93.1749862780852,44.9928765696998;-93.1749112780852,44.9928825696998]","[-93.1749862780852,-93.1749112780852,-93.1749112780852,-93.1749862780852,-93.1749862780852,NaN]","[44.9928825696998,44.9928825696998,44.9928765696998,44.9928765696998,44.9928825696998,NaN]",401,-93.17507654,44.99291467,-93.17500154,44.99290867
312,"[-93.1749852366050,44.9928699448117;-93.1749102366050,44.9928759448117]","[-93.1749852366050,-93.1749102366050,-93.1749102366050,-93.1749852366050,-93.1749852366050,NaN]","[44.9928759448117,44.9928759448117,44.9928699448117,44.9928699448117,44.9928759448117,NaN]",402,-93.17507654,44.99290867,-93.17500154,44.99290267
313,"[-93.1749877361575,44.9928631116275;-93.1749127361575,44.9928691116275]","[-93.1749877361575,-93.1749127361575,-93.1749127361575,-93.1749877361575,-93.1749877361575,NaN]","[44.9928691116275,44.9928691116275,44.9928631116275,44.9928631116275,44.9928691116275,NaN]",403,-93.17507654,44.99290267,-93.17500154,44.99289667
314,"[-93.1749877361575,44.9928562784434;-93.1749127361575,44.9928622784434]","[-93.1749877361575,-93.1749127361575,-93.1749127361575,-93.1749877361575,-93.1749877361575,NaN]","[44.9928622784434,44.9928622784434,44.9928562784434,44.9928562784434,44.9928622784434,NaN]",404,-93.17507654,44.99289667,-93.17500154,44.99289067
315,"[-93.1749860697892,44.9928498618513;-93.1749110697892,44.9928558618513]","[-93.1749860697892,-93.1749110697892,-93.1749110697892,-93.1749860697892,-93.1749860697892,NaN]","[44.9928558618513,44.9928558618513,44.9928498618513,44.9928498618513,44.9928558618513,NaN]",405,-93.17507654,44.99289067,-93.17500154,44.99288467
316,"[-93.1749835702367,44.9928428203711;-93.1749085702367,44.9928488203711]","[-93.1749835702367,-93.1749085702367,-93.1749085702367,-93.1749835702367,-93.1749835702367,NaN]","[44.9928488203711,44.9928488203711,44.9928428203711,44.9928428203711,44.9928488203711,NaN]",406,-93.17507654,44.99288467,-93.17500154,44.99287867
317,"[-93.1749869029733,44.9928359871869;-93.1749119029734,44.9928419871869]","[-93.1749869029733,-93.1749119029734,-93.1749119029734,-93.1749869029733,-93.1749869029733,NaN]","[44.9928419871869,44.9928419871869,44.9928359871869,44.9928359871869,44.9928419871869,NaN]",407,-93.17507654,44.99287867,-93.17500154,44.99287267
318,"[-93.1749844034209,44.9928279042265;-93.1749094034209,44.9928339042265]","[-93.1749844034209,-93.1749094034209,-93.1749094034209,-93.1749844034209,-93.1749844034209,NaN]","[44.9928339042265,44.9928339042265,44.9928279042265,44.9928279042265,44.9928339042265,NaN]",408,-93.17507654,44.99287267,-93.17500154,44.99286667
319,"[-93.1749848200129,44.9928212793384;-93.1749098200129,44.9928272793384]","[-93.1749848200129,-93.1749098200129,-93.1749098200129,-93.1749848200129,-93.1749848200129,NaN]","[44.9928272793384,44.9928272793384,44.9928212793384,44.9928212793384,44.9928272793384,NaN]",409,-93.17507654,44.99286667,-93.17500154,44.99286067
320,"[-93.1749835702367,44.9928142378582;-93.1749085702367,44.9928202378582]","[-93.1749835702367,-93.1749085702367,-93.1749085702367,-93.1749835702367,-93.1749835702367,NaN]","[44.9928202378582,44.9928202378582,44.9928142378582,44.9928142378582,44.9928202378582,NaN]",410,-93.17507654,44.99286067,-93.17500154,44.99285467
321,"[-93.1749837785327,44.9928076129701;-93.1749087785327,44.9928136129700]","[-93.1749837785327,-93.1749087785327,-93.1749087785327,-93.1749837785327,-93.1749837785327,NaN]","[44.9928136129700,44.9928136129700,44.9928076129701,44.9928076129701,44.9928136129700,NaN]",411,-93.17507654,44.99285467,-93.17500154,44.99284867
322,"[-93.1749871112694,44.9928007797859;-93.1749121112694,44.9928067797859]","[-93.1749871112694,-93.1749121112694,-93.1749121112694,-93.1749871112694,-93.1749871112694,NaN]","[44.9928067797859,44.9928067797859,44.9928007797859,44.9928007797859,44.9928067797859,NaN]",412,-93.17507654,44.99284867,-93.17500154,44.99284267
323,"[-93.1749862780852,44.9927941548978;-93.1749112780852,44.9928001548978]","[-93.1749862780852,-93.1749112780852,-93.1749112780852,-93.1749862780852,-93.1749862780852,NaN]","[44.9928001548978,44.9928001548978,44.9927941548978,44.9927941548978,44.9928001548978,NaN]",413,-93.17507654,44.99284267,-93.17500154,44.99283667
324,"[-93.1749839868288,44.9927875300096;-93.1749089868288,44.9927935300096]","[-93.1749839868288,-93.1749089868288,-93.1749089868288,-93.1749839868288,-93.1749839868288,NaN]","[44.9927935300096,44.9927935300096,44.9927875300096,44.9927875300096,44.9927935300096,NaN]",414,-93.17507654,44.99283667,-93.17500154,44.99283067
325,"[-93.1749844034209,44.9927804885294;-93.1749094034209,44.9927864885294]","[-93.1749844034209,-93.1749094034209,-93.1749094034209,-93.1749844034209,-93.1749844034209,NaN]","[44.9927864885294,44.9927864885294,44.9927804885294,44.9927804885294,44.9927864885294,NaN]",415,-93.17507654,44.99283067,-93.17500154,44.99282467
326,"[-93.1749850283090,44.9927736553453;-93.1749100283090,44.9927796553453]","[-93.1749850283090,-93.1749100283090,-93.1749100283090,-93.1749850283090,-93.1749850283090,NaN]","[44.9927796553453,44.9927796553453,44.9927736553453,44.9927736553453,44.9927796553453,NaN]",416,-93.17507654,44.99282467,-93.17500154,44.99281867
327,"[-93.1749854449011,44.9927676553453;-93.1749104449011,44.9927736553453]","[-93.1749854449011,-93.1749104449011,-93.1749104449011,-93.1749854449011,-93.1749854449011,NaN]","[44.9927736553453,44.9927736553453,44.9927676553453,44.9927676553453,44.9927736553453,NaN]",417,-93.17507654,44.99281867,-93.17500154,44.99281267
328,"[-93.1749848200129,44.9927608221611;-93.1749098200129,44.9927668221611]","[-93.1749848200129,-93.1749098200129,-93.1749098200129,-93.1749848200129,-93.1749848200129,NaN]","[44.9927668221611,44.9927668221611,44.9927608221611,44.9927608221611,44.9927668221611,NaN]",418,-93.17507654,44.99281267,-93.17500154,44.99280667
329,"[-93.1749841951248,44.9927544055690;-93.1749091951248,44.9927604055690]","[-93.1749841951248,-93.1749091951248,-93.1749091951248,-93.1749841951248,-93.1749841951248,NaN]","[44.9927604055690,44.9927604055690,44.9927544055690,44.9927544055690,44.9927604055690,NaN]",419,-93.17507654,44.99280667,-93.17500154,44.99280067
330,"[-93.1749841951248,44.9927471557928;-93.1749091951248,44.9927531557928]","[-93.1749841951248,-93.1749091951248,-93.1749091951248,-93.1749841951248,-93.1749841951248,NaN]","[44.9927531557928,44.9927531557928,44.9927471557928,44.9927471557928,44.9927531557928,NaN]",420,-93.17507654,44.99280067,-93.17500154,44.99279467
331,"[-93.1749848200129,44.9927405309047;-93.1749098200129,44.9927465309047]","[-93.1749848200129,-93.1749098200129,-93.1749098200129,-93.1749848200129,-93.1749848200129,NaN]","[44.9927465309047,44.9927465309047,44.9927405309047,44.9927405309047,44.9927465309047,NaN]",421,-93.17507654,44.99279467,-93.17500154,44.99278867
332,"[-93.1749844034209,44.9927347392007;-93.1749094034209,44.9927407392007]","[-93.1749844034209,-93.1749094034209,-93.1749094034209,-93.1749844034209,-93.1749844034209,NaN]","[44.9927407392007,44.9927407392007,44.9927347392007,44.9927347392007,44.9927407392007,NaN]",422,-93.17507654,44.99278867,-93.17500154,44.99278267
333,"[-93.1749846117169,44.9927279060165;-93.1749096117169,44.9927339060165]","[-93.1749846117169,-93.1749096117169,-93.1749096117169,-93.1749846117169,-93.1749846117169,NaN]","[44.9927339060165,44.9927339060165,44.9927279060165,44.9927279060165,44.9927339060165,NaN]",423,-93.17507654,44.99278267,-93.17500154,44.99277667
334,"[-93.1749856531971,44.9927210728324;-93.1749106531971,44.9927270728324]","[-93.1749856531971,-93.1749106531971,-93.1749106531971,-93.1749856531971,-93.1749856531971,NaN]","[44.9927270728324,44.9927270728324,44.9927210728324,44.9927210728324,44.9927270728324,NaN]",424,-93.17507654,44.99277667,-93.17500154,44.99277067
335,"[-93.1749856531971,44.9927144479443;-93.1749106531971,44.9927204479443]","[-93.1749856531971,-93.1749106531971,-93.1749106531971,-93.1749856531971,-93.1749856531971,NaN]","[44.9927204479443,44.9927204479443,44.9927144479443,44.9927144479443,44.9927204479443,NaN]",425,-93.17507654,44.99277067,-93.17500154,44.99276467
336,"[-93.1749860697892,44.9927078230561;-93.1749110697892,44.9927138230561]","[-93.1749860697892,-93.1749110697892,-93.1749110697892,-93.1749860697892,-93.1749860697892,NaN]","[44.9927138230561,44.9927138230561,44.9927078230561,44.9927078230561,44.9927138230561,NaN]",426,-93.17507654,44.99276467,-93.17500154,44.99275867
337,"[-93.1749146108219,44.9930281495276;-93.1748396108219,44.9930341495276]","[-93.1749146108219,-93.1748396108219,-93.1748396108219,-93.1749146108219,-93.1749146108219,NaN]","[44.9930341495276,44.9930341495276,44.9930281495276,44.9930281495276,44.9930341495276,NaN]",442,-93.17500154,44.99304667,-93.17492654,44.99304067
338,"[-93.1749129444536,44.9930211080474;-93.1748379444536,44.9930271080474]","[-93.1749129444536,-93.1748379444536,-93.1748379444536,-93.1749129444536,-93.1749129444536,NaN]","[44.9930271080474,44.9930271080474,44.9930211080474,44.9930211080474,44.9930271080474,NaN]",443,-93.17500154,44.99304067,-93.17492654,44.99303467
339,"[-93.1749104449011,44.9930142748633;-93.1748354449011,44.9930202748633]","[-93.1749104449011,-93.1748354449011,-93.1748354449011,-93.1749104449011,-93.1749104449011,NaN]","[44.9930202748633,44.9930202748633,44.9930142748633,44.9930142748633,44.9930202748633,NaN]",444,-93.17500154,44.99303467,-93.17492654,44.99302867
340,"[-93.1749100283090,44.9930072333831;-93.1748350283090,44.9930132333831]","[-93.1749100283090,-93.1748350283090,-93.1748350283090,-93.1749100283090,-93.1749100283090,NaN]","[44.9930132333831,44.9930132333831,44.9930072333831,44.9930072333831,44.9930132333831,NaN]",445,-93.17500154,44.99302867,-93.17492654,44.99302267
341,"[-93.1749110697892,44.9930001919029;-93.1748360697892,44.9930061919029]","[-93.1749110697892,-93.1748360697892,-93.1748360697892,-93.1749110697892,-93.1749110697892,NaN]","[44.9930061919029,44.9930061919029,44.9930001919029,44.9930001919029,44.9930061919029,NaN]",446,-93.17500154,44.99302267,-93.17492654,44.99301667
342,"[-93.1749119029734,44.9929933587187;-93.1748369029734,44.9929993587187]","[-93.1749119029734,-93.1748369029734,-93.1748369029734,-93.1749119029734,-93.1749119029734,NaN]","[44.9929993587187,44.9929993587187,44.9929933587187,44.9929933587187,44.9929993587187,NaN]",447,-93.17500154,44.99301667,-93.17492654,44.99301067
343,"[-93.1749108614932,44.9929869421266;-93.1748358614932,44.9929929421266]","[-93.1749108614932,-93.1748358614932,-93.1748358614932,-93.1749108614932,-93.1749108614932,NaN]","[44.9929929421266,44.9929929421266,44.9929869421266,44.9929869421266,44.9929929421266,NaN]",448,-93.17500154,44.99301067,-93.17492654,44.99300467
344,"[-93.1749108614932,44.9929796923504;-93.1748358614932,44.9929856923504]","[-93.1749108614932,-93.1748358614932,-93.1748358614932,-93.1749108614932,-93.1749108614932,NaN]","[44.9929856923504,44.9929856923504,44.9929796923504,44.9929796923504,44.9929856923504,NaN]",449,-93.17500154,44.99300467,-93.17492654,44.99299867
345,"[-93.1749112780852,44.9929728591662;-93.1748362780852,44.9929788591662]","[-93.1749112780852,-93.1748362780852,-93.1748362780852,-93.1749112780852,-93.1749112780852,NaN]","[44.9929788591662,44.9929788591662,44.9929728591662,44.9929728591662,44.9929788591662,NaN]",450,-93.17500154,44.99299867,-93.17492654,44.99299267
346,"[-93.1749116946773,44.9929660259820;-93.1748366946773,44.9929720259820]","[-93.1749116946773,-93.1748366946773,-93.1748366946773,-93.1749116946773,-93.1749116946773,NaN]","[44.9929720259820,44.9929720259820,44.9929660259820,44.9929660259820,44.9929720259820,NaN]",451,-93.17500154,44.99299267,-93.17492654,44.99298667
347,"[-93.1749112780852,44.9929589845019;-93.1748362780852,44.9929649845018]","[-93.1749112780852,-93.1748362780852,-93.1748362780852,-93.1749112780852,-93.1749112780852,NaN]","[44.9929649845018,44.9929649845018,44.9929589845019,44.9929589845019,44.9929649845018,NaN]",452,-93.17500154,44.99298667,-93.17492654,44.99298067
348,"[-93.1749114863813,44.9929517347256;-93.1748364863813,44.9929577347256]","[-93.1749114863813,-93.1748364863813,-93.1748364863813,-93.1749114863813,-93.1749114863813,NaN]","[44.9929577347256,44.9929577347256,44.9929517347256,44.9929517347256,44.9929577347256,NaN]",453,-93.17500154,44.99298067,-93.17492654,44.99297467
349,"[-93.1749121112694,44.9929446932454;-93.1748371112694,44.9929506932454]","[-93.1749121112694,-93.1748371112694,-93.1748371112694,-93.1749121112694,-93.1749121112694,NaN]","[44.9929506932454,44.9929506932454,44.9929446932454,44.9929446932454,44.9929506932454,NaN]",454,-93.17500154,44.99297467,-93.17492654,44.99296867
350,"[-93.1749110697892,44.9929380683573;-93.1748360697892,44.9929440683573]","[-93.1749110697892,-93.1748360697892,-93.1748360697892,-93.1749110697892,-93.1749110697892,NaN]","[44.9929440683573,44.9929440683573,44.9929380683573,44.9929380683573,44.9929440683573,NaN]",455,-93.17500154,44.99296867,-93.17492654,44.99296267
351,"[-93.1749104449011,44.9929312351731;-93.1748354449011,44.9929372351731]","[-93.1749104449011,-93.1748354449011,-93.1748354449011,-93.1749104449011,-93.1749104449011,NaN]","[44.9929372351731,44.9929372351731,44.9929312351731,44.9929312351731,44.9929372351731,NaN]",456,-93.17500154,44.99296267,-93.17492654,44.99295667
352,"[-93.1749094034209,44.9929246102850;-93.1748344034209,44.9929306102850]","[-93.1749094034209,-93.1748344034209,-93.1748344034209,-93.1749094034209,-93.1749094034209,NaN]","[44.9929306102850,44.9929306102850,44.9929246102850,44.9929246102850,44.9929306102850,NaN]",457,-93.17500154,44.99295667,-93.17492654,44.99295067
353,"[-93.1749123195654,44.9929173605087;-93.1748373195654,44.9929233605087]","[-93.1749123195654,-93.1748373195654,-93.1748373195654,-93.1749123195654,-93.1749123195654,NaN]","[44.9929233605087,44.9929233605087,44.9929173605087,44.9929173605087,44.9929233605087,NaN]",458,-93.17500154,44.99295067,-93.17492654,44.99294467
354,"[-93.1749112780852,44.9929099024365;-93.1748362780852,44.9929159024365]","[-93.1749112780852,-93.1748362780852,-93.1748362780852,-93.1749112780852,-93.1749112780852,NaN]","[44.9929159024365,44.9929159024365,44.9929099024365,44.9929099024365,44.9929159024365,NaN]",459,-93.17500154,44.99294467,-93.17492654,44.99293867
355,"[-93.1749091951248,44.9929034858444;-93.1748341951248,44.9929094858444]","[-93.1749091951248,-93.1748341951248,-93.1748341951248,-93.1749091951248,-93.1749091951248,NaN]","[44.9929094858444,44.9929094858444,44.9929034858444,44.9929034858444,44.9929094858444,NaN]",460,-93.17500154,44.99293867,-93.17492654,44.99293267
356,"[-93.1749110697892,44.9928974858444;-93.1748360697892,44.9929034858444]","[-93.1749110697892,-93.1748360697892,-93.1748360697892,-93.1749110697892,-93.1749110697892,NaN]","[44.9929034858444,44.9929034858444,44.9928974858444,44.9928974858444,44.9929034858444,NaN]",461,-93.17500154,44.99293267,-93.17492654,44.99292667
357,"[-93.1749114863813,44.9928908609563;-93.1748364863813,44.9928968609563]","[-93.1749114863813,-93.1748364863813,-93.1748364863813,-93.1749114863813,-93.1749114863813,NaN]","[44.9928968609563,44.9928968609563,44.9928908609563,44.9928908609563,44.9928968609563,NaN]",462,-93.17500154,44.99292667,-93.17492654,44.99292067
358,"[-93.1749121112694,44.9928829862919;-93.1748371112694,44.9928889862919]","[-93.1749121112694,-93.1748371112694,-93.1748371112694,-93.1749121112694,-93.1749121112694,NaN]","[44.9928889862919,44.9928889862919,44.9928829862919,44.9928829862919,44.9928889862919,NaN]",463,-93.17500154,44.99292067,-93.17492654,44.99291467
359,"[-93.1749104449011,44.9928763614038;-93.1748354449011,44.9928823614038]","[-93.1749104449011,-93.1748354449011,-93.1748354449011,-93.1749104449011,-93.1749104449011,NaN]","[44.9928823614038,44.9928823614038,44.9928763614038,44.9928763614038,44.9928823614038,NaN]",464,-93.17500154,44.99291467,-93.17492654,44.99290867
360,"[-93.1749096117169,44.9928695282196;-93.1748346117169,44.9928755282196]","[-93.1749096117169,-93.1748346117169,-93.1748346117169,-93.1749096117169,-93.1749096117169,NaN]","[44.9928755282196,44.9928755282196,44.9928695282196,44.9928695282196,44.9928755282196,NaN]",465,-93.17500154,44.99290867,-93.17492654,44.99290267
361,"[-93.1749116946773,44.9928629033315;-93.1748366946773,44.9928689033315]","[-93.1749116946773,-93.1748366946773,-93.1748366946773,-93.1749116946773,-93.1749116946773,NaN]","[44.9928689033315,44.9928689033315,44.9928629033315,44.9928629033315,44.9928689033315,NaN]",466,-93.17500154,44.99290267,-93.17492654,44.99289667
362,"[-93.1749125278615,44.9928562784434;-93.1748375278615,44.9928622784434]","[-93.1749125278615,-93.1748375278615,-93.1748375278615,-93.1749125278615,-93.1749125278615,NaN]","[44.9928622784434,44.9928622784434,44.9928562784434,44.9928562784434,44.9928622784434,NaN]",467,-93.17500154,44.99289667,-93.17492654,44.99289067
363,"[-93.1749100283090,44.9928496535552;-93.1748350283090,44.9928556535552]","[-93.1749100283090,-93.1748350283090,-93.1748350283090,-93.1749100283090,-93.1749100283090,NaN]","[44.9928556535552,44.9928556535552,44.9928496535552,44.9928496535552,44.9928556535552,NaN]",468,-93.17500154,44.99289067,-93.17492654,44.99288467
364,"[-93.1749077370525,44.9928426120750;-93.1748327370525,44.9928486120750]","[-93.1749077370525,-93.1748327370525,-93.1748327370525,-93.1749077370525,-93.1749077370525,NaN]","[44.9928486120750,44.9928486120750,44.9928426120750,44.9928426120750,44.9928486120750,NaN]",469,-93.17500154,44.99288467,-93.17492654,44.99287867
365,"[-93.1749108614932,44.9928353622988;-93.1748358614932,44.9928413622988]","[-93.1749108614932,-93.1748358614932,-93.1748358614932,-93.1749108614932,-93.1749108614932,NaN]","[44.9928413622988,44.9928413622988,44.9928353622988,44.9928353622988,44.9928413622988,NaN]",470,-93.17500154,44.99287867,-93.17492654,44.99287267
366,"[-93.1749083619407,44.9928281125225;-93.1748333619407,44.9928341125225]","[-93.1749083619407,-93.1748333619407,-93.1748333619407,-93.1749083619407,-93.1749083619407,NaN]","[44.9928341125225,44.9928341125225,44.9928281125225,44.9928281125225,44.9928341125225,NaN]",471,-93.17500154,44.99287267,-93.17492654,44.99286667
367,"[-93.1749087785327,44.9928216959305;-93.1748337785327,44.9928276959305]","[-93.1749087785327,-93.1748337785327,-93.1748337785327,-93.1749087785327,-93.1749087785327,NaN]","[44.9928276959305,44.9928276959305,44.9928216959305,44.9928216959305,44.9928276959305,NaN]",472,-93.17500154,44.99286667,-93.17492654,44.99286067
368,"[-93.1749075287565,44.9928146544503;-93.1748325287565,44.9928206544503]","[-93.1749075287565,-93.1748325287565,-93.1748325287565,-93.1749075287565,-93.1749075287565,NaN]","[44.9928206544503,44.9928206544503,44.9928146544503,44.9928146544503,44.9928206544503,NaN]",473,-93.17500154,44.99286067,-93.17492654,44.99285467
369,"[-93.1749121112694,44.9928076129701;-93.1748371112694,44.9928136129701]","[-93.1749121112694,-93.1748371112694,-93.1748371112694,-93.1749121112694,-93.1749121112694,NaN]","[44.9928136129701,44.9928136129701,44.9928076129701,44.9928076129701,44.9928136129701,NaN]",474,-93.17500154,44.99285467,-93.17492654,44.99284867
370,"[-93.1749146108219,44.9928014046740;-93.1748396108219,44.9928074046740]","[-93.1749146108219,-93.1748396108219,-93.1748396108219,-93.1749146108219,-93.1749146108219,NaN]","[44.9928074046740,44.9928074046740,44.9928014046740,44.9928014046740,44.9928074046740,NaN]",475,-93.17500154,44.99284867,-93.17492654,44.99284267
371,"[-93.1749125278615,44.9927945714898;-93.1748375278615,44.9928005714898]","[-93.1749125278615,-93.1748375278615,-93.1748375278615,-93.1749125278615,-93.1749125278615,NaN]","[44.9928005714898,44.9928005714898,44.9927945714898,44.9927945714898,44.9928005714898,NaN]",476,-93.17500154,44.99284267,-93.17492654,44.99283667
372,"[-93.1749123195654,44.9927877383057;-93.1748373195654,44.9927937383057]","[-93.1749123195654,-93.1748373195654,-93.1748373195654,-93.1749123195654,-93.1749123195654,NaN]","[44.9927937383057,44.9927937383057,44.9927877383057,44.9927877383057,44.9927937383057,NaN]",477,-93.17500154,44.99283667,-93.17492654,44.99283067
373,"[-93.1749127361575,44.9927817383057;-93.1748377361575,44.9927877383057]","[-93.1749127361575,-93.1748377361575,-93.1748377361575,-93.1749127361575,-93.1749127361575,NaN]","[44.9927877383057,44.9927877383057,44.9927817383057,44.9927817383057,44.9927877383057,NaN]",478,-93.17500154,44.99283067,-93.17492654,44.99282467
374,"[-93.1749148191179,44.9927740719374;-93.1748398191179,44.9927800719374]","[-93.1749148191179,-93.1748398191179,-93.1748398191179,-93.1749148191179,-93.1749148191179,NaN]","[44.9927800719374,44.9927800719374,44.9927740719374,44.9927740719374,44.9927800719374,NaN]",479,-93.17500154,44.99282467,-93.17492654,44.99281867
