Fields,BoundingBox,X,Y,id,left,top,right,bottom
590,"[-93.1724962156939,44.9939961785165;-93.1724212156939,44.9940031785165]","[-93.1724962156939,-93.1724212156939,-93.1724212156939,-93.1724962156939,-93.1724962156939,NaN]","[44.9940031785165,44.9940031785165,44.9939961785165,44.9939961785165,44.9940031785165,NaN]",602,-93.17249804,44.99400782,44.99400782,44.99400082
591,"[-93.1724927948763,44.9939888930114;-93.1724177948763,44.9939958930114]","[-93.1724927948763,-93.1724177948763,-93.1724177948763,-93.1724927948763,-93.1724927948763,NaN]","[44.9939958930114,44.9939958930114,44.9939888930114,44.9939888930114,44.9939958930114,NaN]",603,-93.17249804,44.99400082,44.99400082,44.99399382
592,"[-93.1724927282861,44.9939819454421;-93.1724177282861,44.9939889454421]","[-93.1724927282861,-93.1724177282861,-93.1724177282861,-93.1724927282861,-93.1724927282861,NaN]","[44.9939889454421,44.9939889454421,44.9939819454421,44.9939819454421,44.9939889454421,NaN]",604,-93.17249804,44.99399382,44.99399382,44.99398682
593,"[-93.1724942668107,44.9939749238146;-93.1724192668107,44.9939819238146]","[-93.1724942668107,-93.1724192668107,-93.1724192668107,-93.1724942668107,-93.1724942668107,NaN]","[44.9939819238146,44.9939819238146,44.9939749238146,44.9939749238146,44.9939819238146,NaN]",605,-93.17249804,44.99398682,44.99398682,44.99397982
594,"[-93.1724947424873,44.9939678497563;-93.1724197424873,44.9939748497563]","[-93.1724947424873,-93.1724197424873,-93.1724197424873,-93.1724947424873,-93.1724947424873,NaN]","[44.9939748497563,44.9939748497563,44.9939678497563,44.9939678497563,44.9939748497563,NaN]",606,-93.17249804,44.99397982,44.99397982,44.99397282
595,"[-93.1724890746794,44.9939606729489;-93.1724140746794,44.9939676729489]","[-93.1724890746794,-93.1724140746794,-93.1724140746794,-93.1724890746794,-93.1724890746794,NaN]","[44.9939676729489,44.9939676729489,44.9939606729489,44.9939606729489,44.9939676729489,NaN]",607,-93.17249804,44.99397282,44.99397282,44.99396582
596,"[-93.1724908301771,44.9939537318515;-93.1724158301771,44.9939607318515]","[-93.1724908301771,-93.1724158301771,-93.1724158301771,-93.1724908301771,-93.1724908301771,NaN]","[44.9939607318515,44.9939607318515,44.9939537318515,44.9939537318515,44.9939607318515,NaN]",608,-93.17249804,44.99396582,44.99396582,44.99395882
597,"[-93.1724960006584,44.9939467679228;-93.1724210006584,44.9939537679228]","[-93.1724960006584,-93.1724210006584,-93.1724210006584,-93.1724960006584,-93.1724960006584,NaN]","[44.9939537679228,44.9939537679228,44.9939467679228,44.9939467679228,44.9939537679228,NaN]",609,-93.17249804,44.99395882,44.99395882,44.99395182
598,"[-93.1724925002152,44.9939398203535;-93.1724175002152,44.9939468203535]","[-93.1724925002152,-93.1724175002152,-93.1724175002152,-93.1724925002152,-93.1724925002152,NaN]","[44.9939468203535,44.9939468203535,44.9939398203535,44.9939398203535,44.9939468203535,NaN]",610,-93.17249804,44.99395182,44.99395182,44.99394482
599,"[-93.1724888793422,44.9939328870080;-93.1724138793422,44.9939398870080]","[-93.1724888793422,-93.1724138793422,-93.1724138793422,-93.1724888793422,-93.1724888793422,NaN]","[44.9939398870080,44.9939398870080,44.9939328870080,44.9939328870080,44.9939398870080,NaN]",611,-93.17249804,44.99394482,44.99394482,44.99393782
600,"[-93.1724887769939,44.9939257954307;-93.1724137769939,44.9939327954307]","[-93.1724887769939,-93.1724137769939,-93.1724137769939,-93.1724887769939,-93.1724887769939,NaN]","[44.9939327954307,44.9939327954307,44.9939257954307,44.9939257954307,44.9939327954307,NaN]",612,-93.17249804,44.99393782,44.99393782,44.99393082
601,"[-93.1724951503516,44.9939189408434;-93.1724201503516,44.9939259408434]","[-93.1724951503516,-93.1724201503516,-93.1724201503516,-93.1724951503516,-93.1724951503516,NaN]","[44.9939259408434,44.9939259408434,44.9939189408434,44.9939189408434,44.9939259408434,NaN]",613,-93.17249804,44.99393082,44.99393082,44.99392382
602,"[-93.1724961338643,44.9939120064379;-93.1724211338643,44.9939190064379]","[-93.1724961338643,-93.1724211338643,-93.1724211338643,-93.1724961338643,-93.1724961338643,NaN]","[44.9939190064379,44.9939190064379,44.9939120064379,44.9939120064379,44.9939190064379,NaN]",614,-93.17249804,44.99392382,44.99392382,44.99391682
603,"[-93.1724889871351,44.9939046851513;-93.1724139871351,44.9939116851513]","[-93.1724889871351,-93.1724139871351,-93.1724139871351,-93.1724889871351,-93.1724889871351,NaN]","[44.9939116851513,44.9939116851513,44.9939046851513,44.9939046851513,44.9939116851513,NaN]",615,-93.17249804,44.99391682,44.99391682,44.99390982
604,"[-93.1724887073584,44.9938977124125;-93.1724137073584,44.9939047124125]","[-93.1724887073584,-93.1724137073584,-93.1724137073584,-93.1724887073584,-93.1724887073584,NaN]","[44.9939047124125,44.9939047124125,44.9938977124125,44.9938977124125,44.9939047124125,NaN]",616,-93.17249804,44.99390982,44.99390982,44.99390282
605,"[-93.1724969815643,44.9938902594718;-93.1724219815643,44.9938972594718]","[-93.1724969815643,-93.1724219815643,-93.1724219815643,-93.1724969815643,-93.1724969815643,NaN]","[44.9938972594718,44.9938972594718,44.9938902594718,44.9938902594718,44.9938972594718,NaN]",617,-93.17249804,44.99390282,44.99390282,44.99389582
606,"[-93.1724965214632,44.9938835910876;-93.1724215214632,44.9938905910876]","[-93.1724965214632,-93.1724215214632,-93.1724215214632,-93.1724965214632,-93.1724965214632,NaN]","[44.9938905910876,44.9938905910876,44.9938835910876,44.9938835910876,44.9938905910876,NaN]",618,-93.17249804,44.99389582,44.99389582,44.99388882
607,"[-93.1724911870639,44.9938766529184;-93.1724161870639,44.9938836529184]","[-93.1724911870639,-93.1724161870639,-93.1724161870639,-93.1724911870639,-93.1724911870639,NaN]","[44.9938836529184,44.9938836529184,44.9938766529184,44.9938766529184,44.9938836529184,NaN]",619,-93.17249804,44.99388882,44.99388882,44.99388182
608,"[-93.1724901301328,44.9938695626462;-93.1724151301328,44.9938765626461]","[-93.1724901301328,-93.1724151301328,-93.1724151301328,-93.1724901301328,-93.1724901301328,NaN]","[44.9938765626461,44.9938765626461,44.9938695626462,44.9938695626462,44.9938765626461,NaN]",620,-93.17249804,44.99388182,44.99388182,44.99387482
609,"[-93.1724962469912,44.9938620186200;-93.1724212469912,44.9938690186200]","[-93.1724962469912,-93.1724212469912,-93.1724212469912,-93.1724962469912,-93.1724962469912,NaN]","[44.9938690186200,44.9938690186200,44.9938620186200,44.9938620186200,44.9938690186200,NaN]",621,-93.17249804,44.99387482,44.99387482,44.99386782
610,"[-93.1724935256967,44.9938554905509;-93.1724185256967,44.9938624905509]","[-93.1724935256967,-93.1724185256967,-93.1724185256967,-93.1724935256967,-93.1724935256967,NaN]","[44.9938624905509,44.9938624905509,44.9938554905509,44.9938554905509,44.9938624905509,NaN]",622,-93.17249804,44.99386782,44.99386782,44.99386082
611,"[-93.1724880208477,44.9938485116425;-93.1724130208477,44.9938555116425]","[-93.1724880208477,-93.1724130208477,-93.1724130208477,-93.1724880208477,-93.1724880208477,NaN]","[44.9938555116425,44.9938555116425,44.9938485116425,44.9938485116425,44.9938555116425,NaN]",623,-93.17249804,44.99386082,44.99386082,44.99385382
612,"[-93.1724880166145,44.9938417972995;-93.1724130166145,44.9938487972995]","[-93.1724880166145,-93.1724130166145,-93.1724130166145,-93.1724880166145,-93.1724880166145,NaN]","[44.9938487972995,44.9938487972995,44.9938417972995,44.9938417972995,44.9938487972995,NaN]",624,-93.17249804,44.99385382,44.99385382,44.99384682
613,"[-93.1724953415717,44.9938345112710;-93.1724203415717,44.9938415112710]","[-93.1724953415717,-93.1724203415717,-93.1724203415717,-93.1724953415717,-93.1724953415717,NaN]","[44.9938415112710,44.9938415112710,44.9938345112710,44.9938345112710,44.9938415112710,NaN]",625,-93.17249804,44.99384682,44.99384682,44.99383982
614,"[-93.1724951742863,44.9938273495240;-93.1724201742863,44.9938343495240]","[-93.1724951742863,-93.1724201742863,-93.1724201742863,-93.1724951742863,-93.1724951742863,NaN]","[44.9938343495240,44.9938343495240,44.9938273495240,44.9938273495240,44.9938343495240,NaN]",626,-93.17249804,44.99383982,44.99383982,44.99383282
615,"[-93.1724883533721,44.9938202069163;-93.1724133533721,44.9938272069163]","[-93.1724883533721,-93.1724133533721,-93.1724133533721,-93.1724883533721,-93.1724883533721,NaN]","[44.9938272069163,44.9938272069163,44.9938202069163,44.9938202069163,44.9938272069163,NaN]",627,-93.17249804,44.99383282,44.99383282,44.99382582
616,"[-93.1724881751599,44.9938132714525;-93.1724131751599,44.9938202714525]","[-93.1724881751599,-93.1724131751599,-93.1724131751599,-93.1724881751599,-93.1724881751599,NaN]","[44.9938202714525,44.9938202714525,44.9938132714525,44.9938132714525,44.9938202714525,NaN]",628,-93.17249804,44.99382582,44.99382582,44.99381882
617,"[-93.1724986034605,44.9938060807694;-93.1724236034605,44.9938130807694]","[-93.1724986034605,-93.1724236034605,-93.1724236034605,-93.1724986034605,-93.1724986034605,NaN]","[44.9938130807694,44.9938130807694,44.9938060807694,44.9938060807694,44.9938130807694,NaN]",629,-93.17249804,44.99381882,44.99381882,44.99381182
618,"[-93.1724970107204,44.9937987724266;-93.1724220107204,44.9938057724266]","[-93.1724970107204,-93.1724220107204,-93.1724220107204,-93.1724970107204,-93.1724970107204,NaN]","[44.9938057724266,44.9938057724266,44.9937987724266,44.9937987724266,44.9938057724266,NaN]",630,-93.17249804,44.99381182,44.99381182,44.99380482
619,"[-93.1724881272637,44.9937919018704;-93.1724131272637,44.9937989018704]","[-93.1724881272637,-93.1724131272637,-93.1724131272637,-93.1724881272637,-93.1724881272637,NaN]","[44.9937989018704,44.9937989018704,44.9937919018704,44.9937919018704,44.9937989018704,NaN]",631,-93.17249804,44.99380482,44.99380482,44.99379782
620,"[-93.1724882444773,44.9937847129575;-93.1724132444773,44.9937917129575]","[-93.1724882444773,-93.1724132444773,-93.1724132444773,-93.1724882444773,-93.1724882444773,NaN]","[44.9937917129575,44.9937917129575,44.9937847129575,44.9937847129575,44.9937917129575,NaN]",632,-93.17249804,44.99379782,44.99379782,44.99379082
621,"[-93.1724976764168,44.9937779270150;-93.1724226764168,44.9937849270150]","[-93.1724976764168,-93.1724226764168,-93.1724226764168,-93.1724976764168,-93.1724976764168,NaN]","[44.9937849270150,44.9937849270150,44.9937779270150,44.9937779270150,44.9937849270150,NaN]",633,-93.17249804,44.99379082,44.99379082,44.99378382
622,"[-93.1724978235996,44.9937707209545;-93.1724228235997,44.9937777209545]","[-93.1724978235996,-93.1724228235997,-93.1724228235997,-93.1724978235996,-93.1724978235996,NaN]","[44.9937777209545,44.9937777209545,44.9937707209545,44.9937707209545,44.9937777209545,NaN]",634,-93.17249804,44.99378382,44.99378382,44.99377682
623,"[-93.1724871531008,44.9937643332849;-93.1724121531008,44.9937713332849]","[-93.1724871531008,-93.1724121531008,-93.1724121531008,-93.1724871531008,-93.1724871531008,NaN]","[44.9937713332849,44.9937713332849,44.9937643332849,44.9937643332849,44.9937713332849,NaN]",635,-93.17249804,44.99377682,44.99377682,44.99376982
624,"[-93.1724877756652,44.9937573722098;-93.1724127756652,44.9937643722098]","[-93.1724877756652,-93.1724127756652,-93.1724127756652,-93.1724877756652,-93.1724877756652,NaN]","[44.9937643722098,44.9937643722098,44.9937573722098,44.9937573722098,44.9937643722098,NaN]",636,-93.17249804,44.99376982,44.99376982,44.99376282
625,"[-93.1724223295131,44.9940894757100;-93.1723473295131,44.9940964757100]","[-93.1724223295131,-93.1723473295131,-93.1723473295131,-93.1724223295131,-93.1724223295131,NaN]","[44.9940964757100,44.9940964757100,44.9940894757100,44.9940894757100,44.9940964757100,NaN]",638,-93.17242304,44.99409882,44.99409882,44.99409182
626,"[-93.1724214139230,44.9940822844083;-93.1723464139230,44.9940892844083]","[-93.1724214139230,-93.1723464139230,-93.1723464139230,-93.1724214139230,-93.1724214139230,NaN]","[44.9940892844083,44.9940892844083,44.9940822844083,44.9940822844083,44.9940892844083,NaN]",639,-93.17242304,44.99409182,44.99409182,44.99408482
627,"[-93.1724158931282,44.9940749458433;-93.1723408931282,44.9940819458433]","[-93.1724158931282,-93.1723408931282,-93.1723408931282,-93.1724158931282,-93.1724158931282,NaN]","[44.9940819458433,44.9940819458433,44.9940749458433,44.9940749458433,44.9940819458433,NaN]",640,-93.17242304,44.99408482,44.99408482,44.99407782
628,"[-93.1724156384892,44.9940677256229;-93.1723406384892,44.9940747256229]","[-93.1724156384892,-93.1723406384892,-93.1723406384892,-93.1724156384892,-93.1724156384892,NaN]","[44.9940747256229,44.9940747256229,44.9940677256229,44.9940677256229,44.9940747256229,NaN]",641,-93.17242304,44.99407782,44.99407782,44.99407082
629,"[-93.1724247097688,44.9940602687921;-93.1723497097688,44.9940672687920]","[-93.1724247097688,-93.1723497097688,-93.1723497097688,-93.1724247097688,-93.1724247097688,NaN]","[44.9940672687920,44.9940672687920,44.9940602687921,44.9940602687921,44.9940672687920,NaN]",642,-93.17242304,44.99407082,44.99407082,44.99406382
630,"[-93.1724218787148,44.9940536133516;-93.1723468787149,44.9940606133516]","[-93.1724218787148,-93.1723468787149,-93.1723468787149,-93.1724218787148,-93.1724218787148,NaN]","[44.9940606133516,44.9940606133516,44.9940536133516,44.9940536133516,44.9940606133516,NaN]",643,-93.17242304,44.99406382,44.99406382,44.99405682
631,"[-93.1724147620197,44.9940458367610;-93.1723397620197,44.9940528367610]","[-93.1724147620197,-93.1723397620197,-93.1723397620197,-93.1724147620197,-93.1724147620197,NaN]","[44.9940528367610,44.9940528367610,44.9940458367610,44.9940458367610,44.9940528367610,NaN]",644,-93.17242304,44.99405682,44.99405682,44.99404982
632,"[-93.1724143291798,44.9940386573702;-93.1723393291798,44.9940456573701]","[-93.1724143291798,-93.1723393291798,-93.1723393291798,-93.1724143291798,-93.1724143291798,NaN]","[44.9940456573701,44.9940456573701,44.9940386573702,44.9940386573702,44.9940456573701,NaN]",645,-93.17242304,44.99404982,44.99404982,44.99404282
633,"[-93.1724236783831,44.9940313410320;-93.1723486783831,44.9940383410320]","[-93.1724236783831,-93.1723486783831,-93.1723486783831,-93.1724236783831,-93.1724236783831,NaN]","[44.9940383410320,44.9940383410320,44.9940313410320,44.9940313410320,44.9940383410320,NaN]",646,-93.17242304,44.99404282,44.99404282,44.99403582
634,"[-93.1724179571147,44.9940243818284;-93.1723429571147,44.9940313818284]","[-93.1724179571147,-93.1723429571147,-93.1723429571147,-93.1724179571147,-93.1724179571147,NaN]","[44.9940313818284,44.9940313818284,44.9940243818284,44.9940243818284,44.9940313818284,NaN]",647,-93.17242304,44.99403582,44.99403582,44.99402882
635,"[-93.1724150023622,44.9940175924642;-93.1723400023623,44.9940245924641]","[-93.1724150023622,-93.1723400023623,-93.1723400023623,-93.1724150023622,-93.1724150023622,NaN]","[44.9940245924641,44.9940245924641,44.9940175924642,44.9940175924642,44.9940245924641,NaN]",648,-93.17242304,44.99402882,44.99402882,44.99402182
636,"[-93.1724145221587,44.9940105415585;-93.1723395221587,44.9940175415585]","[-93.1724145221587,-93.1723395221587,-93.1723395221587,-93.1724145221587,-93.1724145221587,NaN]","[44.9940175415585,44.9940175415585,44.9940105415585,44.9940105415585,44.9940175415585,NaN]",649,-93.17242304,44.99402182,44.99402182,44.99401482
637,"[-93.1724236929228,44.9940032908149;-93.1723486929228,44.9940102908149]","[-93.1724236929228,-93.1723486929228,-93.1723486929228,-93.1724236929228,-93.1724236929228,NaN]","[44.9940102908149,44.9940102908149,44.9940032908149,44.9940032908149,44.9940102908149,NaN]",650,-93.17242304,44.99401482,44.99401482,44.99400782
638,"[-93.1724221938516,44.9939963427788;-93.1723471938516,44.9940033427788]","[-93.1724221938516,-93.1723471938516,-93.1723471938516,-93.1724221938516,-93.1724221938516,NaN]","[44.9940033427788,44.9940033427788,44.9939963427788,44.9939963427788,44.9940033427788,NaN]",651,-93.17242304,44.99400782,44.99400782,44.99400082
639,"[-93.1724133857347,44.9939893533592;-93.1723383857348,44.9939963533592]","[-93.1724133857347,-93.1723383857348,-93.1723383857348,-93.1724133857347,-93.1724133857347,NaN]","[44.9939963533592,44.9939963533592,44.9939893533592,44.9939893533592,44.9939963533592,NaN]",652,-93.17242304,44.99400082,44.99400082,44.99399382
640,"[-93.1724133236981,44.9939823533592;-93.1723383236981,44.9939893533592]","[-93.1724133236981,-93.1723383236981,-93.1723383236981,-93.1724133236981,-93.1724133236981,NaN]","[44.9939893533592,44.9939893533592,44.9939823533592,44.9939823533592,44.9939893533592,NaN]",653,-93.17242304,44.99399382,44.99399382,44.99398682
641,"[-93.1724223552255,44.9939755267111;-93.1723473552255,44.9939825267110]","[-93.1724223552255,-93.1723473552255,-93.1723473552255,-93.1724223552255,-93.1724223552255,NaN]","[44.9939825267110,44.9939825267110,44.9939755267111,44.9939755267111,44.9939825267110,NaN]",654,-93.17242304,44.99398682,44.99398682,44.99397982
642,"[-93.1724203579899,44.9939686504332;-93.1723453579899,44.9939756504332]","[-93.1724203579899,-93.1723453579899,-93.1723453579899,-93.1724203579899,-93.1724203579899,NaN]","[44.9939756504332,44.9939756504332,44.9939686504332,44.9939686504332,44.9939756504332,NaN]",655,-93.17242304,44.99397982,44.99397982,44.99397282
643,"[-93.1724110365575,44.9939620721012;-93.1723360365575,44.9939690721012]","[-93.1724110365575,-93.1723360365575,-93.1723360365575,-93.1724110365575,-93.1724110365575,NaN]","[44.9939690721012,44.9939690721012,44.9939620721012,44.9939620721012,44.9939690721012,NaN]",656,-93.17242304,44.99397282,44.99397282,44.99396582
644,"[-93.1724101521637,44.9939550983084;-93.1723351521637,44.9939620983084]","[-93.1724101521637,-93.1723351521637,-93.1723351521637,-93.1724101521637,-93.1724101521637,NaN]","[44.9939620983084,44.9939620983084,44.9939550983084,44.9939550983084,44.9939620983084,NaN]",657,-93.17242304,44.99396582,44.99396582,44.99395882
645,"[-93.1724231498036,44.9939474703054;-93.1723481498036,44.9939544703054]","[-93.1724231498036,-93.1723481498036,-93.1723481498036,-93.1724231498036,-93.1724231498036,NaN]","[44.9939544703054,44.9939544703054,44.9939474703054,44.9939474703054,44.9939544703054,NaN]",658,-93.17242304,44.99395882,44.99395882,44.99395182
646,"[-93.1724177629925,44.9939404028394;-93.1723427629925,44.9939474028394]","[-93.1724177629925,-93.1723427629925,-93.1723427629925,-93.1724177629925,-93.1724177629925,NaN]","[44.9939474028394,44.9939474028394,44.9939404028394,44.9939404028394,44.9939474028394,NaN]",659,-93.17242304,44.99395182,44.99395182,44.99394482
647,"[-93.1724128696467,44.9939333297147;-93.1723378696467,44.9939403297147]","[-93.1724128696467,-93.1723378696467,-93.1723378696467,-93.1724128696467,-93.1724128696467,NaN]","[44.9939403297147,44.9939403297147,44.9939333297147,44.9939333297147,44.9939403297147,NaN]",660,-93.17242304,44.99394482,44.99394482,44.99393782
648,"[-93.1724128807021,44.9939262965732;-93.1723378807021,44.9939332965732]","[-93.1724128807021,-93.1723378807021,-93.1723378807021,-93.1724128807021,-93.1724128807021,NaN]","[44.9939332965732,44.9939332965732,44.9939262965732,44.9939262965732,44.9939332965732,NaN]",661,-93.17242304,44.99393782,44.99393782,44.99393082
649,"[-93.1724184889884,44.9939192540066;-93.1723434889885,44.9939262540066]","[-93.1724184889884,-93.1723434889885,-93.1723434889885,-93.1724184889884,-93.1724184889884,NaN]","[44.9939262540066,44.9939262540066,44.9939192540066,44.9939192540066,44.9939262540066,NaN]",662,-93.17242304,44.99393082,44.99393082,44.99392382
650,"[-93.1724184139421,44.9939122339042;-93.1723434139421,44.9939192339042]","[-93.1724184139421,-93.1723434139421,-93.1723434139421,-93.1724184139421,-93.1724184139421,NaN]","[44.9939192339042,44.9939192339042,44.9939122339042,44.9939122339042,44.9939192339042,NaN]",663,-93.17242304,44.99392382,44.99392382,44.99391682
651,"[-93.1724130682756,44.9939051808820;-93.1723380682756,44.9939121808820]","[-93.1724130682756,-93.1723380682756,-93.1723380682756,-93.1724130682756,-93.1724130682756,NaN]","[44.9939121808820,44.9939121808820,44.9939051808820,44.9939051808820,44.9939121808820,NaN]",664,-93.17242304,44.99391682,44.99391682,44.99390982
652,"[-93.1724129582931,44.9938979989077;-93.1723379582931,44.9939049989077]","[-93.1724129582931,-93.1723379582931,-93.1723379582931,-93.1724129582931,-93.1724129582931,NaN]","[44.9939049989077,44.9939049989077,44.9938979989077,44.9938979989077,44.9939049989077,NaN]",665,-93.17242304,44.99390982,44.99390982,44.99390282
653,"[-93.1724214168192,44.9938907046639;-93.1723464168192,44.9938977046639]","[-93.1724214168192,-93.1723464168192,-93.1723464168192,-93.1724214168192,-93.1724214168192,NaN]","[44.9938977046639,44.9938977046639,44.9938907046639,44.9938907046639,44.9938977046639,NaN]",666,-93.17242304,44.99390282,44.99390282,44.99389582
654,"[-93.1724171603246,44.9938835958143;-93.1723421603246,44.9938905958143]","[-93.1724171603246,-93.1723421603246,-93.1723421603246,-93.1724171603246,-93.1724171603246,NaN]","[44.9938905958143,44.9938905958143,44.9938835958143,44.9938835958143,44.9938905958143,NaN]",667,-93.17242304,44.99389582,44.99389582,44.99388882
655,"[-93.1724132769260,44.9938767510939;-93.1723382769260,44.9938837510939]","[-93.1724132769260,-93.1723382769260,-93.1723382769260,-93.1724132769260,-93.1724132769260,NaN]","[44.9938837510939,44.9938837510939,44.9938767510939,44.9938767510939,44.9938837510939,NaN]",668,-93.17242304,44.99388882,44.99388882,44.99388182
656,"[-93.1724132875064,44.9938696548150;-93.1723382875064,44.9938766548150]","[-93.1724132875064,-93.1723382875064,-93.1723382875064,-93.1724132875064,-93.1724132875064,NaN]","[44.9938766548150,44.9938766548150,44.9938696548150,44.9938696548150,44.9938766548150,NaN]",669,-93.17242304,44.99388182,44.99388182,44.99387482
657,"[-93.1724211602905,44.9938627255779;-93.1723461602905,44.9938697255779]","[-93.1724211602905,-93.1723461602905,-93.1723461602905,-93.1724211602905,-93.1724211602905,NaN]","[44.9938697255779,44.9938697255779,44.9938627255779,44.9938627255779,44.9938697255779,NaN]",670,-93.17242304,44.99387482,44.99387482,44.99386782
658,"[-93.1724192010168,44.9938556386010;-93.1723442010168,44.9938626386010]","[-93.1724192010168,-93.1723442010168,-93.1723442010168,-93.1724192010168,-93.1724192010168,NaN]","[44.9938626386010,44.9938626386010,44.9938556386010,44.9938556386010,44.9938626386010,NaN]",671,-93.17242304,44.99386782,44.99386782,44.99386082
659,"[-93.1724130380047,44.9938485221453;-93.1723380380047,44.9938555221453]","[-93.1724130380047,-93.1723380380047,-93.1723380380047,-93.1724130380047,-93.1724130380047,NaN]","[44.9938555221453,44.9938555221453,44.9938485221453,44.9938485221453,44.9938555221453,NaN]",672,-93.17242304,44.99386082,44.99386082,44.99385382
660,"[-93.1724133217742,44.9938415074564;-93.1723383217742,44.9938485074564]","[-93.1724133217742,-93.1723383217742,-93.1723383217742,-93.1724133217742,-93.1724133217742,NaN]","[44.9938485074564,44.9938485074564,44.9938415074564,44.9938415074564,44.9938485074564,NaN]",673,-93.17242304,44.99385382,44.99385382,44.99384682
661,"[-93.1724204586660,44.9938344639817;-93.1723454586660,44.9938414639817]","[-93.1724204586660,-93.1723454586660,-93.1723454586660,-93.1724204586660,-93.1724204586660,NaN]","[44.9938414639817,44.9938414639817,44.9938344639817,44.9938344639817,44.9938414639817,NaN]",674,-93.17242304,44.99384682,44.99384682,44.99383982
662,"[-93.1724200256990,44.9938274363236;-93.1723450256990,44.9938344363236]","[-93.1724200256990,-93.1723450256990,-93.1723450256990,-93.1724200256990,-93.1724200256990,NaN]","[44.9938344363236,44.9938344363236,44.9938274363236,44.9938274363236,44.9938344363236,NaN]",675,-93.17242304,44.99383982,44.99383982,44.99383282
663,"[-93.1724128020828,44.9938204003791;-93.1723378020828,44.9938274003791]","[-93.1724128020828,-93.1723378020828,-93.1723378020828,-93.1724128020828,-93.1724128020828,NaN]","[44.9938274003791,44.9938274003791,44.9938204003791,44.9938204003791,44.9938274003791,NaN]",676,-93.17242304,44.99383282,44.99383282,44.99382582
664,"[-93.1724128274740,44.9938133971597;-93.1723378274740,44.9938203971597]","[-93.1724128274740,-93.1723378274740,-93.1723378274740,-93.1724128274740,-93.1724128274740,NaN]","[44.9938203971597,44.9938203971597,44.9938133971597,44.9938133971597,44.9938203971597,NaN]",677,-93.17242304,44.99382582,44.99382582,44.99381882
665,"[-93.1724243739316,44.9938062853298;-93.1723493739316,44.9938132853298]","[-93.1724243739316,-93.1723493739316,-93.1723493739316,-93.1724243739316,-93.1724243739316,NaN]","[44.9938132853298,44.9938132853298,44.9938062853298,44.9938062853298,44.9938132853298,NaN]",678,-93.17242304,44.99381882,44.99381882,44.99381182
666,"[-93.1724242568765,44.9937993932458;-93.1723492568765,44.9938063932458]","[-93.1724242568765,-93.1723492568765,-93.1723492568765,-93.1724242568765,-93.1724242568765,NaN]","[44.9938063932458,44.9938063932458,44.9937993932458,44.9937993932458,44.9938063932458,NaN]",679,-93.17242304,44.99381182,44.99381182,44.99380482
667,"[-93.1724128630022,44.9937922169302;-93.1723378630022,44.9937992169302]","[-93.1724128630022,-93.1723378630022,-93.1723378630022,-93.1724128630022,-93.1724128630022,NaN]","[44.9937992169302,44.9937992169302,44.9937922169302,44.9937922169302,44.9937992169302,NaN]",680,-93.17242304,44.99380482,44.99380482,44.99379782
668,"[-93.1724131622898,44.9937852285689;-93.1723381622898,44.9937922285689]","[-93.1724131622898,-93.1723381622898,-93.1723381622898,-93.1724131622898,-93.1724131622898,NaN]","[44.9937922285689,44.9937922285689,44.9937852285689,44.9937852285689,44.9937922285689,NaN]",681,-93.17242304,44.99379782,44.99379782,44.99379082
669,"[-93.1724228408457,44.9937781434385;-93.1723478408457,44.9937851434385]","[-93.1724228408457,-93.1723478408457,-93.1723478408457,-93.1724228408457,-93.1724228408457,NaN]","[44.9937851434385,44.9937851434385,44.9937781434385,44.9937781434385,44.9937851434385,NaN]",682,-93.17242304,44.99379082,44.99379082,44.99378382
670,"[-93.1724230358150,44.9937711902356;-93.1723480358150,44.9937781902356]","[-93.1724230358150,-93.1723480358150,-93.1723480358150,-93.1724230358150,-93.1724230358150,NaN]","[44.9937781902356,44.9937781902356,44.9937711902356,44.9937711902356,44.9937781902356,NaN]",683,-93.17242304,44.99378382,44.99378382,44.99377682
671,"[-93.1724137288890,44.9937643882037;-93.1723387288890,44.9937713882037]","[-93.1724137288890,-93.1723387288890,-93.1723387288890,-93.1724137288890,-93.1724137288890,NaN]","[44.9937713882037,44.9937713882037,44.9937643882037,44.9937643882037,44.9937713882037,NaN]",684,-93.17242304,44.99377682,44.99377682,44.99376982
672,"[-93.1724138458308,44.9937575595976;-93.1723388458308,44.9937645595976]","[-93.1724138458308,-93.1723388458308,-93.1723388458308,-93.1724138458308,-93.1724138458308,NaN]","[44.9937645595976,44.9937645595976,44.9937575595976,44.9937575595976,44.9937645595976,NaN]",685,-93.17242304,44.99376982,44.99376982,44.99376282
673,"[-93.1723470938220,44.9940893099738;-93.1722720938220,44.9940963099738]","[-93.1723470938220,-93.1722720938220,-93.1722720938220,-93.1723470938220,-93.1723470938220,NaN]","[44.9940963099738,44.9940963099738,44.9940893099738,44.9940893099738,44.9940963099738,NaN]",687,-93.17234804,44.99409882,44.99409882,44.99409182
674,"[-93.1723475080931,44.9940823788951;-93.1722725080931,44.9940893788951]","[-93.1723475080931,-93.1722725080931,-93.1722725080931,-93.1723475080931,-93.1723475080931,NaN]","[44.9940893788951,44.9940893788951,44.9940823788951,44.9940823788951,44.9940893788951,NaN]",688,-93.17234804,44.99409182,44.99409182,44.99408482
